tweet_id,retweet_count,favorite_count
732375214819057664,2519,8111
732005617171337216,5408,14943
731285275100512256,993,3498
731156023742988288,1267,3852
730924654643314689,1976,6156
730573383004487680,2130,4916
730427201120833536,1048,3494
730211855403241472,1059,3828
730196704625098752,1908,4869
729854734790754305,1130,4045
729838605770891264,383,1729
729823566028484608,1246,3984
729463711119904772,2320,5809
729113531270991872,324,1885
728986383096946689,821,3152
728760639972315136,1706,4692
728751179681943552,682,2778
728653952833728512,1034,3310
728409960103686147,2004,4928
728387165835677696,962,3701
728046963732717569,1198,4311
728035342121635841,1669,4577
728015554473250816,1106,4120
727685679342333952,639,2961
727644517743104000,1747,5899
727524757080539137,1222,4483
727314416056803329,743,3342
727286334147182592,812,3050
727175381690781696,1385,3909
727155742655025152,1334,3632
726935089318363137,2458,6900
726887082820554753,1519,3846
726828223124897792,1001,3569
726224900189511680,1146,4427
725842289046749185,2674,7083
725786712245440512,1369,4170
725729321944506368,1782,5207
725458796924002305,615,1413
724983749226668032,1310,3727
724771698126512129,638,2356
724405726123311104,1645,5281
724049859469295616,1773,4327
724046343203856385,557,2659
724004602748780546,1551,4184
723912936180330496,1236,3898
723688335806480385,2940,7686
723673163800948736,890,3018
723179728551723008,1866,5311
722974582966214656,1561,4108
722613351520608256,1635,4983
721503162398597120,1852,4626
721001180231503872,610,2523
720785406564900865,767,3116
720775346191278080,664,2478
720415127506415616,1498,4139
720389942216527872,2511,6388
720340705894408192,973,2877
720059472081784833,1115,3874
720043174954147842,2006,4915
719991154352222208,1736,4839
719704490224398336,1434,4544
719551379208073216,1910,5067
719367763014393856,741,2798
719339463458033665,1232,4430
719332531645071360,953,3436
718971898235854848,1073,3482
718939241951195136,1757,5253
718631497683582976,8032,18877
718613305783398402,481,2435
718540630683709445,1017,2457
718460005985447936,525,2707
718454725339934721,1506,4859
718246886998687744,502,1927
718234618122661888,994,3876
717841801130979328,604,2465
717790033953034240,1113,2883
717537687239008257,1851,5788
717428917016076293,452,1620
717421804990701568,845,3163
717047459982213120,1931,6298
717009362452090881,967,3254
716802964044845056,1170,4288
716791146589110272,1573,8111
716730379797970944,427,1234
716447146686459905,5860,13083
716439118184652801,209,2376
716285507865542656,1061,2776
716080869887381504,1909,6750
715928423106027520,881,3200
715758151270801409,1435,3727
715733265223708672,1684,4665
715704790270025728,564,2797
715696743237730304,1288,3914
715680795826982913,1614,4315
715360349751484417,1568,5472
715342466308784130,689,3044
715220193576927233,648,2423
715200624753819648,1881,5143
715009755312439296,1225,4165
714982300363173890,1036,3736
714962719905021952,4263,7366
714957620017307648,1407,4132
714631576617938945,996,3289
714606013974974464,928,3639
714485234495041536,1130,2696
714258258790387713,717,3041
714251586676113411,831,3284
714214115368108032,871,2276
714141408463036416,1399,4316
713919462244790272,786,3304
713909862279876608,535,1906
713900603437621249,742,2844
713761197720473600,1378,4883
713411074226274305,1296,4442
713177543487135744,2836,7243
713175907180089344,1473,4468
712809025985978368,6692,18561
712717840512598017,4989,12370
712668654853337088,1213,4179
712438159032893441,1567,5340
712309440758808576,25,244
712097430750289920,1032,3789
712092745624633345,886,2949
712085617388212225,483,3270
712065007010385924,625,2269
711998809858043904,126,0
711968124745228288,2303,8085
711743778164514816,983,2844
711732680602345472,4113,8872
711694788429553666,18330,32930
711652651650457602,914,3866
711363825979756544,1140,3667
711306686208872448,734,3320
711008018775851008,613,3005
710997087345876993,1385,4577
710844581445812225,691,2554
710833117892898816,535,2692
710658690886586372,562,2320
710609963652087808,2384,4804
710588934686908417,1870,4550
710296729921429505,740,2380
710283270106132480,520,2154
710272297844797440,1246,4540
710269109699739648,1124,2401
710153181850935296,887,2917
710140971284037632,877,2769
710117014656950272,1992,5514
709918798883774466,1084,3490
709901256215666688,99,671
709852847387627521,1203,3537
709566166965075968,1208,3560
709556954897764353,1071,3303
709519240576036864,238,1499
709449600415961088,573,2235
709409458133323776,686,2623
709225125749587968,574,2416
709207347839836162,5809,12608
709198395643068416,644,2435
709179584944730112,666,2005
709158332880297985,413,2041
709042156699303936,1634,4758
708853462201716736,658,1806
708845821941387268,898,3003
708834316713893888,500,1686
708810915978854401,6929,16534
708738143638450176,812,2748
708711088997666817,721,2549
708479650088034305,679,2561
708469915515297792,813,3105
708400866336894977,10103,16053
708356463048204288,1319,3597
708349470027751425,739,2348
708149363256774660,1555,4291
708130923141795840,849,3401
708119489313951744,983,2698
708109389455101952,548,1958
708026248782585858,1928,4397
707995814724026368,1122,3138
707983188426153984,2,50
707969809498152960,965,2714
707776935007539200,954,3291
707741517457260545,615,2497
707738799544082433,2467,4095
707693576495472641,996,3424
707629649552134146,880,2583
707610948723478529,6367,17041
707420581654872064,698,2283
707411934438625280,597,2305
707387676719185920,1291,3508
707377100785885184,1090,3284
707315916783140866,639,2481
707297311098011648,786,2782
707059547140169728,673,2604
707038192327901184,794,2194
707021089608753152,1364,4095
707014260413456384,597,2325
706904523814649856,7868,14625
706901761596989440,592,2066
706681918348251136,977,3312
706644897839910912,1093,2584
706593038911545345,634,2167
706538006853918722,1429,3487
706516534877929472,1033,3116
706346369204748288,929,3464
706310011488698368,7942,21415
706291001778950144,476,1706
706265994973601792,936,2747
706169069255446529,2221,3917
706166467411222528,1608,5180
706153300320784384,384,1489
705975130514706432,732,3112
705970349788291072,896,3178
705898680587526145,551,2369
705786532653883392,519,1945
705591895322394625,1152,3177
705475953783398401,919,2974
705442520700944385,1629,4446
705428427625635840,1692,3825
705239209544720384,749,3018
705223444686888960,800,2595
705102439679201280,518,2153
705066031337840642,619,2188
704871453724954624,1117,4280
704859558691414016,542,2261
704847917308362754,1529,5096
704819833553219584,993,2657
704761120771465216,2918,6656
704499785726889984,1018,2933
704491224099647488,78,755
704480331685040129,1066,3405
704364645503647744,3556,8038
704347321748819968,351,1586
704134088924532736,459,1511
704113298707505153,572,1854
704054845121142784,917,2938
703774238772166656,463,1845
703769065844768768,1147,3295
703631701117943808,681,2597
703611486317502464,1529,3867
703425003149250560,1366,3822
703407252292673536,696,2452
703382836347330562,1147,3527
703356393781329922,386,1925
703268521220972544,548,1977
703079050210877440,3094,7430
703041949650034688,12530,26463
702932127499816960,730,2595
702899151802126337,455,1618
702684942141153280,1075,3238
702671118226825216,558,2206
702598099714314240,3443,12266
702539513671897089,965,2897
702332542343577600,1549,3203
702321140488925184,1046,3285
702276748847800320,766,2473
702217446468493312,1340,4798
701981390485725185,993,3464
701952816642965504,1027,3859
701889187134500865,1393,3567
701805642395348998,1682,3430
701601587219795968,453,2098
701570477911896070,927,2828
701545186879471618,611,2670
701214700881756160,5118,12262
700890391244103680,570,2221
700864154249383937,624,2610
700847567345688576,501,2469
700796979434098688,944,2447
700747788515020802,9354,22951
700518061187723268,799,2629
700505138482569216,577,2305
700462010979500032,1793,4149
700167517596164096,737,2638
700151421916807169,673,2246
700143752053182464,2730,7556
700062718104104960,692,2661
700029284593901568,585,2082
700002074055016451,1345,3339
699801817392291840,956,3073
699788877217865730,509,2244
699779630832685056,1232,2755
699775878809702401,603,1968
699691744225525762,4627,10322
699446877801091073,2624,5980
699434518667751424,516,2175
699423671849451520,325,1370
699413908797464576,626,2087
699370870310113280,444,1899
699323444782047232,861,3176
699088579889332224,635,2256
699079609774645248,657,2466
699072405256409088,1196,3003
699060279947165696,1804,3771
699036661657767936,1201,2620
698989035503689728,975,3365
698953797952008193,903,2700
698907974262222848,627,2560
698710712454139905,684,2480
698703483621523456,380,1453
698635131305795584,339,1303
698549713696649216,625,2340
698355670425473025,449,1874
698342080612007937,954,2278
698262614669991936,2004,4777
698195409219559425,5986,16811
698178924120031232,739,2822
697995514407682048,332,1524
697990423684476929,1302,3308
697943111201378304,682,2403
697881462549430272,1182,3023
697630435728322560,541,1758
697616773278015490,1015,3185
697596423848730625,1264,3031
697575480820686848,498,2046
697516214579523584,1118,2072
697482927769255936,675,2426
697463031882764288,1404,3438
697270446429966336,1882,4714
697259378236399616,1009,3311
697255105972801536,1166,3048
697242256848379904,671,2527
696900204696625153,1021,3190
696894894812565505,676,2355
696886256886657024,1809,4884
696877980375769088,713,2449
696754882863349760,362,1488
696744641916489729,940,2073
696713835009417216,654,2379
696518437233913856,1709,3928
696490539101908992,142,1223
696488710901260288,1021,2550
696405997980676096,1159,3222
696100768806522880,656,1945
695816827381944320,1169,3029
695794761660297217,773,3177
695767669421768709,751,1872
695629776980148225,2105,4582
695446424020918272,1815,4411
695409464418041856,3583,8708
695314793360662529,1455,3643
695095422348574720,612,2643
695074328191332352,1103,2859
695064344191721472,588,1604
695051054296211456,786,2674
694925794720792577,918,2708
694905863685980160,940,2765
694669722378485760,14429,35945
694356675654983680,288,1508
694352839993344000,617,2045
694342028726001664,484,1580
694329668942569472,503,2019
694206574471057408,2041,4177
694183373896572928,926,2963
694001791655137281,1028,3421
693993230313091072,403,1884
693942351086120961,370,1753
693647888581312512,587,2701
693644216740769793,123,1352
693642232151285760,413,2552
693629975228977152,798,2455
693622659251335168,376,1548
693590843962331137,1962,5075
693582294167244802,255,1654
693486665285931008,637,1786
693280720173801472,1237,3363
693267061318012928,812,2390
693262851218264065,500,2231
693231807727280129,736,2878
693155686491000832,3222,7914
693109034023534592,613,1725
693095443459342336,464,1871
692919143163629568,757,2690
692905862751522816,869,2439
692901601640583168,602,1782
692894228850999298,810,2282
692828166163931137,883,2886
692752401762250755,3646,6847
692568918515392513,1539,4386
692535307825213440,1374,3194
692530551048294401,417,1845
692423280028966913,228,1492
692417313023332352,3478,9393
692187005137076224,824,2539
692158366030913536,790,2159
692142790915014657,394,1658
692041934689402880,1277,3423
692017291282812928,961,2896
691820333922455552,1665,3971
691793053716221953,4237,8175
691756958957883396,1009,2882
691675652215414786,509,1966
691483041324204033,564,2405
691459709405118465,1146,4070
691444869282295808,850,2668
691416866452082688,7649,19414
691321916024623104,665,2576
691096613310316544,880,2973
691090071332753408,337,1722
690989312272396288,2879,5929
690959652130045952,1257,3599
690938899477221376,1972,4123
690932576555528194,1025,3301
690735892932222976,1275,3799
690728923253055490,517,2187
690690673629138944,817,2345
690649993829576704,281,1309
690607260360429569,17,294
690597161306841088,604,1968
690400367696297985,455,1900
690374419777196032,851,3265
690360449368465409,885,2684
690348396616552449,517,1519
690248561355657216,416,1684
690021994562220032,1032,2813
690015576308211712,732,2509
690005060500217858,1691,3686
689999384604450816,371,1430
689993469801164801,450,1470
689977555533848577,449,1379
689905486972461056,700,2445
689877686181715968,1173,3052
689835978131935233,748,2176
689661964914655233,929,3233
689659372465688576,3883,10428
689623661272240129,640,2241
689599056876867584,5550,11708
689557536375177216,457,2056
689517482558820352,1433,3421
689289219123089408,943,2270
689283819090870273,1106,3290
689280876073582592,714,1990
689275259254616065,243,1154
689255633275777024,1087,2571
689154315265683456,1005,3096
689143371370250240,515,2023
688916208532455424,875,2735
688908934925697024,773,2130
688898160958271489,785,2110
688894073864884227,697,2254
688828561667567616,371,1389
688804835492233216,191,967
688789766343622656,665,2228
688547210804498433,704,2619
688519176466644993,728,2324
688385280030670848,4493,9344
688211956440801280,829,2257
688179443353796608,585,2148
688116655151435777,780,2847
688064179421470721,361,1745
687841446767013888,2523,5505
687826841265172480,1121,2762
687818504314159109,948,2504
687807801670897665,718,2410
687732144991551489,667,1773
687704180304273409,844,2441
687664829264453632,509,1952
687494652870668288,578,1908
687480748861947905,242,1608
687476254459715584,533,2002
687460506001633280,542,2070
687399393394311168,618,1906
687317306314240000,9196,20246
687312378585812992,1906,4378
687127927494963200,2283,5476
687124485711986689,506,2180
687109925361856513,2463,5828
687102708889812993,984,2353
687096057537363968,603,2258
686947101016735744,3202,8677
686760001961103360,1388,3537
686749460672679938,1456,3488
686730991906516992,1201,4166
686683045143953408,808,2835
686618349602762752,1369,3728
686606069955735556,545,1901
686394059078897668,689,1750
686386521809772549,884,3269
686377065986265092,571,2221
686358356425093120,672,2200
686286779679375361,1665,4025
686050296934563840,726,2227
686035780142297088,118,1154
686034024800862208,1151,3104
686007916130873345,415,2505
686003207160610816,628,1839
685973236358713344,523,2107
685943807276412928,595,1639
685906723014619143,2907,7559
685681090388975616,125,2042
685667379192414208,567,2372
685663452032069632,1464,3255
685641971164143616,784,2949
685547936038666240,15696,33139
685532292383666176,1162,3045
685325112850124800,3979,9512
685321586178670592,642,2672
685315239903100929,1055,3347
685307451701334016,444,2088
685268753634967552,1199,3126
685198997565345792,667,2360
685169283572338688,1430,4140
684969860808454144,370,2399
684959798585110529,3131,6864
684940049151070208,1048,3237
684926975086034944,463,3517
684914660081053696,1457,3533
684902183876321280,532,1892
684880619965411328,818,2113
684830982659280897,21737,35218
684800227459624960,1009,2745
684594889858887680,3518,8957
684588130326986752,1416,4137
684567543613382656,1219,3038
684538444857667585,953,2657
684481074559381504,1168,3903
684460069371654144,561,1985
684241637099323392,3297,8182
684225744407494656,209,1233
684222868335505415,1376,3837
684200372118904832,1038,2168
684195085588783105,512,1920
684188786104872960,1173,3510
684177701129875456,664,2020
684147889187209216,1520,3007
684122891630342144,468,2018
684097758874210310,1434,4138
683857920510050305,1128,3812
683852578183077888,346,1944
683849932751646720,972,2623
683834909291606017,1115,2632
683828599284170753,1070,2812
683773439333797890,1356,3368
683742671509258241,3318,6520
683515932363329536,2913,7381
683498322573824003,965,3189
683481228088049664,997,2662
683462770029932544,674,2436
683449695444799489,1609,3914
683391852557561860,2405,7666
683357973142474752,918,2932
683142553609318400,1047,2887
683111407806746624,915,3424
683098815881154561,659,2169
683078886620553216,566,1992
683030066213818368,739,2171
682962037429899265,16640,37009
682808988178739200,169,1797
682788441537560576,1110,2492
682750546109968385,441,1526
682697186228989953,357,1324
682662431982772225,1081,3077
682638830361513985,602,2080
682429480204398592,1158,3450
682406705142087680,1774,7604
682393905736888321,672,2244
682389078323662849,463,1664
682303737705140231,981,3067
682259524040966145,1209,4169
682242692827447297,1170,3267
682088079302213632,9899,18353
682059653698686977,1686,4972
682047327939461121,938,3211
682032003584274432,2018,6611
682003177596559360,1534,3157
681981167097122816,1031,2824
681891461017812993,820,2484
681694085539872773,4069,12837
681679526984871937,439,1780
681654059175129088,923,2650
681610798867845120,467,1921
681579835668455424,1304,3569
681523177663676416,5777,14370
681340665377193984,277,1652
681339448655802368,4096,9340
681320187870711809,742,2654
681302363064414209,1815,3951
681297372102656000,953,3227
681281657291280384,1096,3238
681261549936340994,270,1462
681242418453299201,529,1493
681231109724700672,489,2419
681193455364796417,1485,3710
680970795137544192,656,2439
680959110691590145,2010,4602
680940246314430465,1051,3217
680934982542561280,436,2095
680913438424612864,623,2419
680889648562991104,361,1772
680836378243002368,1324,3478
680805554198020098,662,2165
680801747103793152,815,2385
680798457301471234,1033,2859
680609293079592961,703,2652
680583894916304897,1331,3638
680497766108381184,1913,4256
680494726643068929,483,1726
680473011644985345,743,2555
680440374763077632,497,1454
680221482581123072,293,1472
680206703334408192,1173,2844
680191257256136705,502,2156
680176173301628928,1551,3908
680161097740095489,736,2334
680145970311643136,1745,3632
680130881361686529,941,2299
680115823365742593,905,2730
680100725817409536,1376,3588
680085611152338944,8981,12839
680070545539371008,872,2593
679877062409191424,647,1990
679872969355714560,660,2189
679862121895714818,622,2462
679854723806179328,1229,2864
679844490799091713,765,2370
679828447187857408,14002,36356
679777920601223168,1100,3102
679736210798047232,787,2101
679729593985699840,819,2167
679722016581222400,463,1669
679530280114372609,2076,4806
679527802031484928,718,2644
679511351870550016,1262,3374
679503373272485890,1468,3167
679475951516934144,635,2091
679462823135686656,18769,31625
679405845277462528,1199,2375
679158373988876288,8023,21330
679148763231985668,1023,2787
679132435750195208,1148,2970
679111216690831360,2571,5967
679062614270468097,8052,16976
679047485189439488,664,2246
679001094530465792,1221,2818
678991772295516161,1160,2306
678969228704284672,455,1653
678800283649069056,896,2570
678798276842360832,1155,3453
678774928607469569,899,2805
678767140346941444,1352,3520
678764513869611008,469,1630
678755239630127104,3263,7103
678740035362037760,1667,3749
678708137298427904,2410,5575
678675843183484930,1454,2856
678643457146150913,406,2052
678446151570427904,1532,3990
678424312106393600,2530,5462
678410210315247616,1793,4212
678399652199309312,31592,78945
678396796259975168,411,1592
678389028614488064,421,1866
678380236862578688,907,2436
678341075375947776,537,1729
678334497360859136,251,1302
678278586130948096,6041,11395
678255464182861824,360,1586
678023323247357953,376,1910
678021115718029313,6284,13616
677961670166224897,1672,3404
677918531514703872,404,1345
677895101218201600,2054,4821
677716515794329600,971,3044
677700003327029250,1430,3370
677698403548192770,317,1225
677687604918272002,845,2478
677673981332312066,1492,3316
677662372920729601,953,1939
677644091929329666,795,1844
677573743309385728,699,2118
677565715327688705,459,1291
677557565589463040,1138,2429
677547928504967168,3633,6897
677530072887205888,225,1057
677335745548390400,1765,3034
677334615166730240,282,1340
677331501395156992,234,1078
677328882937298944,1488,3610
677314812125323265,525,1634
677301033169788928,397,1232
677269281705472000,701,1976
677228873407442944,1629,3526
677187300187611136,909,2725
676975532580409345,1054,2757
676957860086095872,803,2228
676949632774234114,390,1296
676948236477857792,852,2159
676946864479084545,364,1715
676942428000112642,740,2053
676936541936185344,4858,12618
676916996760600576,1789,2955
676897532954456065,713,2227
676864501615042560,701,2084
676821958043033607,15413,22757
676819651066732545,656,1796
676811746707918848,417,1408
676776431406465024,2001,4952
676617503762681856,950,2860
676613908052996102,197,1071
676606785097199616,429,1868
676603393314578432,377,1148
676593408224403456,2137,4528
676590572941893632,120,908
676588346097852417,772,2296
676582956622721024,274,1186
676575501977128964,1102,2561
676533798876651520,548,1854
676496375194980353,523,1504
676470639084101634,4610,11488
676440007570247681,654,1697
676430933382295552,340,1383
676263575653122048,535,2061
676237365392908289,283,1204
676219687039057920,30540,74805
676215927814406144,566,1723
676191832485810177,1016,2252
676146341966438401,652,1892
676121918416756736,1145,2143
676101918813499392,1146,2790
676098748976615425,1401,2977
676089483918516224,427,1294
675898130735476737,564,1597
675891555769696257,841,2103
675888385639251968,939,2351
675878199931371520,1377,4125
675870721063669760,555,1606
675853064436391936,1270,2652
675849018447167488,142,927
675845657354215424,864,2239
675822767435051008,525,1494
675820929667219457,230,1036
675798442703122432,3352,10105
675781562965868544,459,1609
675740360753160193,338,1147
675710890956750848,800,1858
675707330206547968,669,1944
675706639471788032,93,631
675534494439489536,403,1791
675531475945709568,372,1166
675522403582218240,282,1023
675517828909424640,454,1269
675501075957489664,5709,16880
675497103322386432,1263,3087
675489971617296384,583,1275
675483430902214656,960,1815
675432746517426176,556,1498
675372240448454658,505,1662
675362609739206656,226,1031
675354435921575936,16486,32039
675349384339542016,2222,3848
675334060156301312,1255,2725
675166823650848770,1555,3529
675153376133427200,2523,6155
675149409102012420,1641,3675
675147105808306176,229,924
675146535592706048,293,1162
675145476954566656,878,2093
675135153782571009,475,1276
675113801096802304,771,1916
675111688094527488,244,942
675109292475830276,1107,2741
675047298674663426,319,1042
675015141583413248,1159,2655
675006312288268288,218,965
675003128568291329,456,1531
674999807681908736,1083,2203
674805413498527744,345,845
674800520222154752,833,2953
674793399141146624,1064,2461
674790488185167872,242,1082
674788554665512960,203,805
674781762103414784,1163,1962
674774481756377088,457,1091
674767892831932416,762,1791
674764817387900928,230,778
674754018082705410,432,1341
674752233200820224,452,1433
674743008475090944,538,1374
674742531037511680,49,477
674739953134403584,376,1077
674737130913071104,87,632
674690135443775488,461,1124
674670581682434048,633,1573
674664755118911488,246,897
674646392044941312,480,1404
674644256330530816,262,1010
674638615994089473,562,1648
674632714662858753,558,1466
674606911342424069,95,921
674468880899788800,1979,6092
674447403907457024,348,1036
674436901579923456,381,1092
674422304705744896,528,1406
674416750885273600,134,669
674410619106390016,448,1172
674394782723014656,557,1477
674372068062928900,306,833
674330906434379776,72,548
674318007229923329,507,1381
674307341513269249,6767,11094
674291837063053312,5698,14386
674271431610523648,713,1537
674269164442398721,223,888
674265582246694913,822,1605
674262580978937856,439,1276
674255168825880576,529,1434
674082852460433408,163,740
674075285688614912,277,967
674063288070742018,2136,6226
674053186244734976,1261,3225
674051556661161984,473,1416
674045139690631169,620,1378
674042553264685056,122,704
674038233588723717,402,1075
674036086168010753,202,832
674024893172875264,1187,1735
674019345211760640,293,1098
674014384960745472,615,1524
674008982932058114,340,1167
673956914389192708,926,1909
673919437611909120,361,1139
673906403526995968,1584,3113
673887867907739649,247,910
673716320723169284,725,3018
673715861853720576,2003,3464
673711475735838725,293,1015
673709992831262724,265,817
673708611235921920,276,1052
673707060090052608,378,1071
673705679337693185,395,1227
673700254269775872,548,1402
673697980713705472,1908,3881
673689733134946305,627,1693
673688752737402881,479,1233
673686845050527744,425,1408
673680198160809984,450,1334
673662677122719744,356,1223
673656262056419329,232,699
673636718965334016,347,1076
673612854080196609,700,1562
673583129559498752,348,1161
673580926094458881,264,814
673576835670777856,545,1352
673363615379013632,294,998
673359818736984064,654,1412
673355879178194945,557,1463
673352124999274496,523,1621
673350198937153538,204,730
673345638550134785,1222,2444
673343217010679808,262,945
673342308415348736,559,1238
673320132811366400,7641,13112
673317986296586240,247,858
673295268553605120,3073,7324
673270968295534593,351,1041
673240798075449344,703,1392
673213039743795200,815,2192
673148804208660480,608,1648
672997845381865473,693,1911
672995267319328768,278,923
672988786805112832,280,960
672984142909456390,527,1225
672980819271634944,977,1771
672975131468300288,878,1631
672970152493887488,346,926
672968025906282496,523,1286
672964561327235073,620,1384
672902681409806336,484,1330
672898206762672129,410,882
672884426393653248,814,1506
672877615439593473,343,1006
672834301050937345,546,1284
672828477930868736,474,1229
672640509974827008,306,955
672622327801233409,469,1259
672614745925664768,556,1192
672609152938721280,377,1084
672604026190569472,384,1086
672594978741354496,592,1300
672591762242805761,326,928
672591271085670400,177,704
672538107540070400,350,1009
672523490734551040,161,615
672488522314567680,419,1080
672482722825261057,576,1103
672481316919734272,123,703
672475084225949696,679,1404
672466075045466113,516,1320
672272411274932228,3255,6287
672267570918129665,598,1456
672264251789176834,324,1108
672256522047614977,1486,2739
672254177670729728,714,1393
672248013293752320,584,1687
672245253877968896,150,670
672239279297454080,313,871
672231046314901505,971,1782
672222792075620352,204,763
672205392827572224,1118,2202
672169685991993344,357,996
672160042234327040,346,848
672139350159835138,669,1701
672125275208069120,1102,2321
672095186491711488,359,979
672082170312290304,353,915
672068090318987265,502,1258
671896809300709376,4029,8267
671891728106971137,559,1288
671882082306625538,1342,3372
671879137494245376,643,1370
671874878652489728,532,1216
671866342182637568,474,1089
671855973984772097,422,875
671789708968640512,3353,6863
671768281401958400,484,1164
671763349865160704,880,1629
671744970634719232,736,1317
671743150407421952,229,731
671735591348891648,730,1406
671729906628341761,4205,8255
671561002136281088,6985,12429
671550332464455680,202,886
671547767500775424,572,1311
671544874165002241,1017,1916
671542985629241344,545,1065
671538301157904385,376,911
671536543010570240,389,1133
671533943490011136,559,992
671528761649688577,250,824
671520732782923777,511,1354
671518598289059840,285,927
671511350426865664,681,1556
671504605491109889,3432,6796
671497587707535361,433,890
671488513339211776,459,977
671486386088865792,190,564
671485057807351808,227,738
671390180817915904,719,1409
671362598324076544,287,1078
671357843010908160,147,389
671355857343524864,114,472
671347597085433856,414,931
671186162933985280,204,714
671182547775299584,327,1088
671166507850801152,332,850
671163268581498880,1058,1604
671159727754231808,79,360
671154572044468225,211,690
671151324042559489,149,651
671147085991960577,207,649
671141549288370177,634,1119
671138694582165504,389,898
671134062904504320,186,725
671122204919246848,2433,3394
671115716440031232,751,1332
671109016219725825,422,1116
670995969505435648,284,1083
670842764863651840,8389,23929
670840546554966016,188,572
670838202509447168,671,1082
670833812859932673,118,426
670832455012716544,208,712
670826280409919488,3915,5375
670823764196741120,181,754
670822709593571328,91,590
670815497391357952,1488,3084
670811965569282048,262,1096
670807719151067136,476,1128
670804601705242624,922,1901
670803562457407488,85,333
670797304698376195,231,714
670792680469889025,264,802
670789397210615808,228,645
670786190031921152,196,586
670783437142401025,373,804
670782429121134593,742,1515
670780561024270336,279,768
670778058496974848,71,321
670764103623966721,405,1045
670755717859713024,107,427
670733412878163972,496,931
670727704916926465,345,805
670717338665226240,470,1163
670704688707301377,359,756
670691627984359425,233,578
670679630144274432,272,731
670676092097810432,40,241
670668383499735048,4843,10376
670474236058800128,714,1468
670468609693655041,84,347
670465786746662913,529,943
670452855871037440,197,532
670449342516494336,629,1164
670444955656130560,1906,6528
670442337873600512,191,629
670435821946826752,495,1027
670434127938719744,620,1360
670433248821026816,107,321
670428280563085312,595,1343
670427002554466305,154,511
670421925039075328,609,1269
670420569653809152,303,606
670417414769758208,309,554
670411370698022913,854,1968
670408998013820928,212,542
670403879788544000,147,414
670385711116361728,196,548
670374371102445568,261,733
670361874861563904,63,320
670338931251150849,104,416
670319130621435904,1176,3778
670303360680108032,126,418
670290420111441920,272,681
670093938074779648,317,997
670086499208155136,244,680
670079681849372674,1177,2161
670073503555706880,758,1525
670069087419133954,227,605
670061506722140161,320,742
670055038660800512,317,650
670046952931721218,165,628
670040295598354432,107,735
670037189829525505,261,577
670003130994700288,88,322
669993076832759809,81,315
669972011175813120,150,428
669970042633789440,56,295
669942763794931712,155,492
669926384437997569,95,366
669923323644657664,53,228
669753178989142016,380,790
669749430875258880,63,258
669684865554620416,87,502
669683899023405056,105,380
669682095984410625,129,346
669680153564442624,273,651
669661792646373376,416,788
669625907762618368,1757,3436
669603084620980224,348,926
669597912108789760,145,501
669583744538451968,891,1452
669573570759163904,134,427
669571471778410496,980,1553
669567591774625800,54,228
669564461267722241,119,375
669393256313184256,71,350
669375718304980992,700,1295
669371483794317312,171,483
669367896104181761,145,450
669363888236994561,219,604
669359674819481600,116,364
669354382627049472,1235,2621
669353438988365824,253,613
669351434509529089,173,420
669328503091937280,404,991
669327207240699904,114,563
669324657376567296,200,488
669216679721873412,393,1160
669214165781868544,154,427
669203728096960512,457,979
669037058363662336,299,636
669015743032369152,362,721
669006782128353280,238,562
669000397445533696,6133,20287
668994913074286592,219,427
668992363537309700,328,725
668989615043424256,318,659
668988183816871936,446,877
668986018524233728,160,536
668981893510119424,291,523
668979806671884288,335,772
668975677807423489,558,1266
668967877119254528,22,141
668960084974809088,232,686
668955713004314625,68,269
668932921458302977,55,255
668902994700836864,97,309
668892474547511297,144,387
668872652652679168,290,511
668852170888998912,154,439
668826086256599040,130,423
668815180734689280,255,545
668779399630725120,353,683
668655139528511488,212,511
668645506898350081,513,855
668643542311546881,509,853
668641109086707712,525,1037
668636665813057536,478,1014
668633411083464705,1558,2717
668631377374486528,306,690
668627278264475648,109,307
668625577880875008,124,373
668623201287675904,730,1382
668620235289837568,38,193
668614819948453888,308,599
668587383441514497,1036,1621
668567822092664832,50,235
668544745690562560,215,497
668542336805281792,204,439
668537837512433665,68,245
668528771708952576,215,446
668507509523615744,101,313
668496999348633600,127,397
668484198282485761,227,413
668480044826800133,142,444
668466899341221888,495,860
668297328638447616,286,607
668291999406125056,29,235
668286279830867968,132,488
668274247790391296,225,801
668268907921326080,228,540
668256321989451776,581,1256
668248472370458624,465,945
668237644992782336,2736,6004
668226093875376128,97,289
668221241640230912,188,500
668204964695683073,187,541
668190681446379520,191,628
668171859951755264,186,468
668154635664932864,296,480
668142349051129856,270,558
668113020489474048,226,650
667937095915278337,763,1216
667924896115245057,108,288
667915453470232577,54,200
667911425562669056,284,476
667902449697558528,363,828
667886921285246976,1034,1812
667885044254572545,453,793
667878741721415682,113,379
667873844930215936,386,606
667866724293877760,987,2923
667861340749471744,74,235
667832474953625600,60,287
667806454573760512,471,1019
667801013445750784,93,319
667793409583771648,315,680
667782464991965184,236,401
667773195014021121,52,228
667766675769573376,204,426
667728196545200128,143,367
667724302356258817,306,463
667550904950915073,33,0
667550882905632768,32,0
667549055577362432,2169,5580
667546741521195010,116,329
667544320556335104,501,832
667538891197542400,63,198
667534815156183040,499,790
667530908589760512,227,449
667524857454854144,1069,1639
667517642048163840,182,357
667509364010450944,2035,6550
